,gsr,temp
1605962953.2036,204342.54263058852,37.06
1605962954.7936,205483.6718344702,37.06
1605962956.3835,206645.79184742898,37.06
1605962958.0009,207642.60970222796,37.06
1605962959.7186,208550.8153658568,37.06
1605962961.1835,209543.20929017192,37.06
1605962962.7734,210622.45277604717,37.06
1605962964.3933,211791.39415133794,37.0
1605962966.0132,212993.1588287588,37.06
1605962967.5732,214192.6335895099,37.0
1605962969.2526,215542.41650330674,37.06
1605962970.7833,216962.4856409394,37.06
1605962972.3734,218432.31790126656,37.06
1605962973.9932,220025.54070757635,37.06
1605962975.583,221680.43247111497,37.06
1605962977.173,223473.07204254565,37.0
1605962978.7929,225407.52396770404,37.0
1605962980.4724,227388.23833005427,37.0
1605962981.973,229295.69028063453,37.0
1605962983.5929,231288.460171371,37.0
1605962985.1829,233364.55761093946,37.0
1605962986.7729,235568.93901259906,37.0
1605962988.3627,237740.66875990518,37.0
1605962990.0103,240066.5068106423,37.06
1605962994.3584,242263.79966410768,37.0
1605962994.362,244286.29310825287,37.06
1605962995.1859,245673.90623707257,37.0
1605962996.8246,247044.5840359013,37.0
1605962998.0473,248398.32650477422,37.06
1605962999.6892,249735.13364369125,37.0
1605963001.2238,251055.00545265252,37.0
1605963002.9082,252357.94193165793,37.0
1605963004.3836,253643.9430807075,37.0
1605963005.9739,254913.00889980124,37.0
1605963007.5633,256165.1393889392,37.0
1605963009.1835,257400.33454812126,37.0
1605963010.8138,258618.59437734753,37.0
1605963012.452,259819.91887661797,37.0
1605963013.9534,261004.3080459326,37.0
1605963015.5735,262171.7618852914,37.0
1605963017.1635,263322.2803946943,37.0
1605963018.7534,264455.8635741414,37.0
1605963020.3734,265572.51142363274,37.0
1605963021.9832,266672.2239431682,37.0
1605963023.6642,267755.00113274786,37.0
1605963025.1724,268820.84299237165,37.0
1605963026.7622,269869.7495220396,37.0
1605963028.3521,270901.72072175174,37.0
1605963029.972,271916.75659150805,37.0
1605963031.5618,272914.8571313085,37.0
1605963033.1779,273896.02234115324,37.0
1605963034.8571,274860.25222104206,37.0
1605963036.3622,275807.54677097505,37.0
1605963037.9519,276737.9059909523,37.0
1605963039.5417,277651.32988097356,37.0
1605963041.1616,278547.81844103907,37.0
1605963042.7516,279427.37167114875,37.0
1605963044.4293,280289.98957130266,37.0
1605963046.0797,281135.67214150063,37.0
1605963047.5526,281964.4193817429,37.0
1605963049.1415,282776.23129202926,37.0
1605963050.7614,283571.1078723598,37.0
1605963052.3515,284349.04912273446,37.06
1605963053.9685,285110.05504315335,37.0
1605963055.6544,285854.12563361647,37.0
1605963057.1516,286581.2608941237,37.0
1605963058.7415,287291.46082467504,37.0
1605963060.3615,287984.7254252706,37.0
1605963061.9514,288661.05469591037,37.0
1605963063.5413,289320.4486365943,37.0
1605963065.1584,289962.9072473224,37.0
1605963066.8093,290588.4305280946,37.0
1605963068.3414,291197.018478911,37.0
1605963069.9313,291788.6710997716,37.06
1605963071.5511,292363.3883906764,37.0
1605963073.1411,292921.1703516253,37.0
