,ecg
1606912200.9784,130.0
1606912200.9804,130.0
1606912200.9823,127.0
1606912200.9843,127.0
1606912200.9863,135.0
1606912200.9884,139.0
1606912200.9903,142.0
1606912200.9924,139.0
1606912200.9943,137.0
1606912200.9963,132.0
1606912200.9984,125.0
1606912201.0003,125.0
1606912201.0023,137.0
1606912201.429,152.0
1606912201.4298,159.0
1606912201.4323,166.0
1606912201.4349,178.0
1606912201.4369,180.0
1606912201.4389,161.0
1606912201.4409,139.0
1606912201.443,135.0
1606912201.4449,142.0
1606912201.4469,139.0
1606912201.4489,135.0
1606912201.4508,132.0
1606912201.4528,135.0
1606912201.4549,135.0
1606912201.4568,139.0
1606912201.4589,137.0
1606912201.4608,115.0
1606912201.4628,72.0
1606912201.4648,123.0
1606912201.4668,499.0
1606912201.4675,1134.0
1606912201.4698,1457.0
1606912201.4718,1003.0
1606912201.4739,168.0
1606912201.4758,-176.0
1606912201.4779,12.0
1606912201.4799,65.0
1606912201.482,-41.0
1606912201.4839,2.0
1606912201.4858,53.0
1606912201.4879,31.0
1606912201.4898,41.0
1606912201.4918,67.0
1606912201.4938,72.0
1606912201.4958,84.0
1606912201.4979,94.0
1606912201.4985,96.0
1606912201.5008,101.0
1606912201.5028,108.0
1606912201.5048,110.0
1606912201.5068,115.0
1606912201.5089,130.0
1606912201.5108,147.0
1606912201.5128,156.0
1606912201.5148,171.0
1606912201.5168,190.0
1606912201.5188,202.0
1606912201.5208,209.0
1606912201.5228,212.0
1606912201.5248,212.0
1606912201.5269,205.0
1606912201.5289,188.0
1606912201.5296,171.0
1606912201.5318,147.0
1606912201.5338,123.0
1606912201.5358,103.0
1606912201.5379,89.0
1606912201.5398,77.0
1606912201.5418,69.0
1606912201.5438,65.0
1606912201.5458,62.0
1606912201.5479,60.0
1606912201.5498,62.0
1606912201.5518,62.0
1606912201.5538,62.0
1606912201.5558,67.0
1606912201.5579,69.0
1606912201.5586,67.0
1606912201.5608,72.0
1606912201.5628,79.0
1606912201.5648,84.0
