Time,HR,RR
1607169197.9959,47,1375
1607169198.8226,47,1377
1607169199.8398,47,1404
1607169200.8306,47,nan
1607169201.9492,47,1348
1607169202.8406,46,1367
1607169203.8307,46,1406
1607169204.8221,46,1278
1607169205.9078,46,1121
1607169207.2086,47,1171
1607169207.8201,47,nan
1607169208.8397,47,1069
1607169209.9577,48,980
1607169210.8996,49,1443
1607169211.8443,49,nan
1607169212.8301,50,1395
1607169213.8203,49,1397
1607169214.8427,48,1401
1607169215.9854,48,nan
1607169216.8261,48,1337
1607169217.8641,48,1341
1607169218.8317,48,1391
1607169220.1501,48,nan
1607169220.9786,47,1221
1607169221.8308,47,1420
1607169222.8518,47,1362
1607169223.8431,47,nan
1607169224.8925,47,1348
1607169225.8230,47,1373
1607169226.8434,47,1328
1607169227.8308,46,1339
1607169228.8808,46,nan
1607169229.9784,46,1328
1607169230.8628,46,1295
1607169231.8234,46,1304
1607169232.8763,46,nan
1607169233.9059,47,1335
1607169234.8275,47,1333
1607169235.8456,46,1333
1607169236.8308,46,nan
1607169237.8466,46,1340
1607169238.9807,46,1303
1607169239.8308,46,1352
1607169240.8235,46,nan
1607169241.8419,46,1399
1607169242.8943,46,1343
1607169243.8221,46,1353
1607169244.8421,46,1289
1607169245.8317,46,1169
1607169246.8219,46,nan
1607169247.9383,46,968
1607169248.8320,48,1309
1607169249.8219,48,1361
1607169250.8717,48,nan
1607169251.8561,48,1392
1607169252.9737,48,1458
1607169253.8486,47,1479
1607169254.8325,47,nan
1607169255.8501,47,1403
1607169256.8910,46,1400
1607169257.8303,46,1396
1607169258.8203,46,nan
1607169259.8399,46,1343
1607169260.8299,46,1342
1607169261.9015,46,1321
1607169262.8403,46,nan
1607169263.8302,46,1336
1607169264.8200,46,1377
1607169265.8995,46,1379
1607169266.8303,46,nan
1607169267.8201,46,1325
1607169268.8400,46,1337
1607169269.8298,46,1362
1607169270.9006,46,1304
1607169271.8403,46,nan
1607169272.8300,46,1332
1607169273.8199,46,1279
1607169274.8398,46,1287
1607169275.8304,46,nan
1607169276.8204,46,1327
1607169277.8399,46,1307
1607169278.8300,46,1351
1607169279.9399,46,1326
1607169280.8402,46,nan
1607169281.8301,46,1251
1607169282.8199,46,1174
1607169283.8398,47,1262
1607169284.9115,47,1210
1607169285.8503,47,nan
1607169286.8401,47,1443
1607169287.8298,47,1332
1607169288.8799,47,1269
1607169289.8403,47,1337
1607169290.8301,47,1165
1607169291.8199,47,1201
1607169292.8400,47,nan
1607169293.9114,48,1108
1607169294.8205,48,1057
1607169295.8403,49,1300
1607169296.8300,49,nan
1607169297.8399,50,1387
1607169298.9518,49,1376
1607169299.8302,49,1413
1607169300.8200,49,nan
