Time,HR,RR
1603105624.3332,54,nan
1603105625.3245,54,1172
1603105626.3140,54,1184
1603105627.3333,54,1126
1603105628.3228,54,1154
1603105629.3137,54,1178
1603105630.3333,54,1157
1603105631.3239,53,1125
1603105632.3132,53,1189
1603105633.3327,53,nan
1603105634.3234,53,1176
1603105635.3134,53,1126
1603105636.3330,53,1178
1603105637.3228,53,1157
1603105638.3132,53,1121
1603105639.3333,53,1189
1603105640.3530,53,1219
1603105641.3127,53,nan
1603105642.3452,53,1136
1603105643.3233,53,1151
1603105644.3128,53,1188
1603105645.3325,53,1205
1603105646.3221,53,1179
1603105647.3127,53,1118
1603105648.3325,53,1186
1603105649.3226,53,1191
1603105650.3121,53,nan
1603105651.3323,53,1067
1603105652.3226,53,1129
1603105653.3130,53,1184
1603105654.3325,53,1129
1603105655.3217,53,1116
1603105656.3424,53,1204
1603105657.3321,53,1187
1603105658.3222,53,1068
1603105659.3122,53,1141
1603105660.3313,53,nan
1603105661.3219,54,1106
1603105662.3421,54,1048
1603105663.3315,54,1221
1603105664.3212,54,1206
1603105665.3117,54,1130
1603105666.3325,54,1205
1603105667.3215,54,nan
1603105668.3110,54,1195
1603105669.3306,53,1149
1603105670.3217,53,1243
1603105671.3118,53,1222
1603105672.3313,53,1145
1603105673.3210,53,1245
1603105674.3594,53,nan
1603105675.3315,53,1236
1603105676.3215,52,1145
1603105677.3113,52,1189
1603105678.3310,52,1243
1603105679.3216,52,1223
1603105680.3109,52,1189
1603105681.3311,52,nan
1603105682.3202,52,1221
1603105683.3591,52,1206
1603105684.3305,52,1198
